user;method;session;n_from;n_to;rowcnt;type_of_action;sumdist;elpstime;direction;straight;avg_velo;min_ang;max_ang;avg_ang;min_vel;max_vel;avg_vel
user35;train;session_1909471574.csv;12982;12989;8;1;26.020820054529757;0.6550000000006548;2;0.9699486363364744;39.72644283130342;-2.356194490192345;0.0;-1.3099179521190658;9.065471553676646;144.66262416232058;49.484713450148305
user35;train;session_1909471574.csv;12990;13025;36;1;1195.6605575307244;3.868999999999687;6;0.07742523068541222;309.03607069806696;-2.98622839973826;3.141592653589793;0.755489093793089;0.0;3184.1360970813967;317.26773786133714
user35;train;session_1909471574.csv;13026;13040;15;1;437.8799626731766;1.3109999999996944;1;0.39214392703519557;334.0045481870928;-2.6344941491974563;3.141592653589793;0.2273296690978914;10.638297872334661;745.1552130686338;299.8834130494394
user35;train;session_1909471574.csv;13041;13049;9;0;166.7018831632571;0.8429999999998472;4;0.7753463247851746;197.74837860413678;-0.8913825213870482;1.7126933813990606;-0.04730321653251793;75.62639370983237;338.3319066912959;142.3579756378876
user35;train;session_1909471574.csv;13050;13056;7;1;4.414213562373095;0.6390000000001237;5;0.5065608960472843;6.90800244502698;0.0;2.356194490192345;0.3365992128846207;0.0;12.82051282044226;3.0280177338888126
user35;train;session_1909471574.csv;13057;13072;16;1;192.24464891388524;2.6520000000000437;4;0.07732890788537716;72.49044076692385;-2.191045812777718;3.141592653589793;0.8370463496801106;0.0;519.1396092016882;93.9663468511989
user35;train;session_1909471574.csv;13073;13114;42;1;1047.149330573911;6.27100000000064;6;0.1719297355525298;166.98283058105628;-3.0132694259039985;3.079173843593836;0.2153458121638773;1.0683760683764172;4055.1750203561746;327.50674312228375
user35;train;session_1909471574.csv;13115;13153;39;1;1473.609317284908;3.712999999999738;1;0.6337805062923972;396.8783510059283;-3.1215953196166426;3.141592653589793;0.7349575819269406;0.0;1414.5057250831128;382.2023882676649
user35;train;session_1909471574.csv;13154;13173;20;1;1153.839858166132;1.949999999999818;5;0.7746491030268198;591.7127477775588;0.0;2.4250509794933897;0.9427453445390814;112.13369028552314;2926.609185109115;580.9789242986715
user35;train;session_1909471574.csv;13174;13188;15;1;466.57420186639473;1.4669999999996435;2;0.9869644018298889;318.0464907065495;-2.2058230621852104;3.141592653589793;-1.2098433863197635;9.17431192665021;1141.492355457064;313.60605442494204
user35;train;session_1909471574.csv;13189;13207;19;1;632.717243157703;1.606999999999971;5;0.03534071501418614;393.72572691830396;-2.525295716193722;3.141592653589793;0.44387403388775154;8.270254750706483;1529.6909979806928;362.16215530738185
user35;train;session_1909471574.csv;13208;13221;14;1;421.5981284534256;1.3260000000000218;6;0.9954664398384369;317.9473065259568;0.0;1.5707963267948966;0.8183852208040856;11.695906432729627;1937.75025043998;287.108613640894
user35;train;session_1909471574.csv;13222;13235;14;1;517.3611127852306;1.186000000000604;2;0.8312982499423152;436.22353523184415;-2.4227626539681686;3.141592653589793;-0.9324682831860949;12.82051282044226;1499.1457622734038;378.2649142730448
user35;train;session_1909471574.csv;13236;13244;9;0;114.66776883962561;0.8729999999995925;0;0.7686722423365242;131.34910520009063;-2.5829933382462307;3.141592653589793;1.2299874287261654;9.17431192665021;380.40246500290743;84.92794355262973
user35;train;session_1909471574.csv;13245;13279;35;0;2717.258867096312;3.213999999999942;3;0.13891251248112604;845.444575947841;-2.172889855701936;3.141592653589793;0.5109513346613639;9.17431192665021;4875.738976775964;765.7773918806975
user35;train;session_1909471574.csv;13280;13301;22;0;505.5358750766711;2.2780000000002474;5;0.018237171508143954;221.92092847963838;-2.9010584056438886;3.141592653589793;0.08294906441576151;2.785515320338383;997.3029870870674;195.69492660676462
user35;train;session_1909471574.csv;13302;13317;16;1;749.5055872212974;1.1080000000001746;6;0.992142256318332;676.4490859396925;0.0;3.141592653589793;1.1247002661126317;27.522935779720978;2190.125593127834;530.4667438204102
user35;train;session_1909471574.csv;13318;13326;9;1;295.87070705445166;0.8119999999998981;2;0.9932920878111017;364.3727919390256;-2.1435973987045807;0.0;-1.1837120985675238;6.410256410258503;1506.5158817169495;351.49530091702553
user35;train;session_1909471574.csv;13327;13336;10;1;173.7940193403132;0.7640000000001237;6;0.9808734463127645;227.4790829061323;0.0;1.5707963267948966;0.9328150607737978;73.96566741532628;600.5496458397389;184.42042106428212
user35;train;session_1909471574.csv;13337;13352;16;0;1418.4831828043707;10.889000000000124;2;0.11719192427095286;1.3026753446637476;-2.8776289299640885;3.141592653589793;0.31514945378272335;0.8088978766429726;2119.007887679343;578.8274513439287
user35;train;session_1909471574.csv;13353;13357;5;1;15.7648230602334;0.6239999999997963;7;0.9928735503528571;25.264139519613057;0.0;2.0647376957144776;0.7271068045018748;0.0;86.34399450460852;18.868798900921703
user35;train;session_1909471574.csv;13358;13364;7;0;38.5132991324369;0.8110000000006039;5;0.3158785493489525;47.48865491049102;-2.356194490192345;1.5707963267948966;-0.07344924098340967;7.1428571428404375;100.91743119231026;34.18316400933176
user35;train;session_1909471574.csv;13365;13371;7;0;24.555162254987362;0.5309999999999491;6;0.8306228174170799;46.243243418059734;0.982793723247329;3.141592653589793;0.9058311739511846;20.271010642111616;55.29784118423665;21.071732964530277
user35;train;session_1909471574.csv;13372;13377;6;3;52.111372928781606;0.7340000000003783;0;0.9937951467076621;70.99642088386204;2.356194490192345;3.064820762320015;1.888688800138971;42.518907639493186;216.97955376978817;75.82337083297561
user35;train;session_1909471574.csv;13378;13402;25;0;340.7990713360271;6.037000000000262;4;0.2401991168641356;56.45172624416305;-2.1083829734536432;3.0419240010986313;-0.04826923084572451;0.8064516129033678;650.9596072124807;105.45762094498302
user35;train;session_1909471574.csv;13403;13417;15;1;87.74135250773602;5.6469999999999345;1;0.40294955626778317;15.537693024214104;-2.988943325194528;3.141592653589793;-0.45214005056700973;0.0;187.8992348288656;43.83051954075624
user35;train;session_1909471574.csv;13418;13436;19;0;394.63312542305374;16.847999999999956;7;0.26031214572830086;0.23423143721691284;-3.050932766389048;3.058451421701352;0.0021739476405632056;0.11916110581506445;579.4360614525989;162.30078957322817
user35;train;session_1909471574.csv;13437;13456;20;1;422.07166477990256;2.9329999999999927;4;0.29691543380573265;143.90442031363915;-2.214297435588181;1.5707963267948966;-0.31464440108749264;0.0;783.7186204478712;192.40474093203045
user35;train;session_1909471574.csv;13457;13477;21;1;367.3875596314295;3.167000000000371;1;0.5464828859353537;116.00491305064303;-2.8305943729842524;3.141592653589793;0.20293727910280404;2.0040080160328824;855.3785233109032;159.4369502683569
user35;train;session_1909471574.csv;13478;13482;5;1;7.404918347287664;0.375;4;0.9738260724467437;19.746448926100438;-0.7853981633974483;0.0;-0.2214297435588181;22.427501136006136;30.304576336495447;13.183019368125397
user35;train;session_1909471574.csv;13483;13487;5;0;25.179205154077216;1.231999999999971;7;0.8100366127351103;20.437666521167056;0.7853981633974483;2.677945044588987;1.053805178800116;1.8130943107353292;91.78090425180146;26.021121265476932
user35;train;session_1909471574.csv;13488;13495;8;3;54.16929470703161;1.092000000000553;0;0.9846637601773053;49.60558123352031;2.356194490192345;3.141592653589793;2.1589051174289446;6.487218176000854;358.9743589723833;69.63725381054356
user35;train;session_1909471574.csv;13496;13505;10;1;155.25605935425676;3.4630000000006476;4;0.38327845260756216;44.83282106677093;-3.120319267565732;0.0;-0.5811528105557362;0.43610989969478675;336.486464061397;119.00760285486803
user35;train;session_1909471574.csv;13506;13517;12;1;314.4345572302331;5.864999999999782;2;0.09797219450959484;53.61203021828556;-1.5707963267948966;3.141592653589793;0.2547327657767878;0.0;332.3077114901279;123.54432928119105
user35;train;session_1909471574.csv;13518;13533;16;0;231.54010015531475;3.649999999999636;3;0.2540456907462419;63.435643878174744;-1.5707963267948966;2.7423718840145406;-0.19399613595777612;0.6285355122566638;279.5698924735776;84.4315878484694
user35;train;session_1909471574.csv;13534;13540;7;1;23.76305461424021;0.3580000000001746;5;0.9904957495563206;66.37724752577827;0.0;0.3028848683749714;0.0432692669107102;21.276595744669322;180.24789907814787;40.304898964563435
user35;train;session_1909471574.csv;13541;13554;14;1;133.21780574392508;1.856999999999971;3;0.5270613664147495;71.73818295311102;-1.5707963267948966;2.8501358591119264;-0.24957453183605202;27.256784135257732;230.76923077065152;83.095041277982
user35;train;session_1909471574.csv;13555;13573;19;0;548.2827791250623;2.7929999999996653;1;0.3520270374424609;196.3060433673928;-3.0750244898139694;3.141592653589793;-0.3899854999942509;21.646841744837445;956.6643149902144;234.42776068597414
user35;train;session_1909471574.csv;13574;13596;23;1;636.573860190246;5.631999999999607;5;0.5191731518703018;113.02802915310555;-3.0916342578678506;3.141592653589793;1.0400569994244184;0.0;2170.4568464450595;258.2137398004701
user35;train;session_1909471574.csv;13597;13601;5;0;88.24440073220977;18.266999999999825;0;0.9864842193835311;0.0483080969684188;1.5707963267948966;3.141592653589793;2.1030523109699057;0.05579111805400587;550.5351628853366;154.22106782363352
user35;train;session_1909471574.csv;13602;13608;7;1;27.039576479482548;1.045999999999367;1;0.9763746701033166;25.85045552533357;-2.4805494847391065;3.141592653589793;0.25259884094925383;5.347593582890614;207.30462274420083;40.6313594337094
user35;train;session_1909471574.csv;13609;13622;14;0;345.90267199731835;1.3100000000004002;3;0.24791790651081821;264.0478412192463;-3.017237659043032;3.141592653589793;-0.3425348282515468;8.0;810.928220457642;208.41496700131785
user35;train;session_1909471574.csv;13623;13629;7;1;9.485281374238571;0.5929999999998472;7;0.9719842873963224;15.995415470895473;0.0;2.356194490192345;0.8975979010256552;3.2051282051292516;50.507627227492414;10.742551086524333
user35;train;session_1909471574.csv;13630;13638;9;1;195.0262198249553;1.2479999999995925;0;0.8470339306106711;156.27100947517545;-3.0781857016229615;3.141592653589793;0.47383034071596114;0.0;579.1454716341964;156.38263538470449
user35;train;session_1909471574.csv;13639;13652;14;0;519.3567966124868;11.029000000000451;5;0.5004748005127414;0.47090107590213587;-0.027390408474862536;3.141592653589793;1.0843535451928716;0.31969309462914003;1505.3763440884948;360.5316615846091
user35;train;session_1909471574.csv;13653;13664;12;0;237.1053807289174;1.1240000000007058;5;0.5568582463294957;210.94784762345952;-3.027800646446085;3.141592653589793;-0.32377142941899445;21.27659574446346;469.30579996625505;165.5993195171127
user35;train;session_1909471574.csv;13665;13683;19;1;476.7372308054894;1.654000000000451;1;0.45870160241055163;288.2329085884881;-2.7859567692890335;3.141592653589793;-0.7204060895719976;7.092198581579314;1264.664244125475;288.5818734629447
user35;train;session_1909471574.csv;13684;13700;17;1;552.6645361272233;1.9179999999996653;1;0.3351378231024623;288.1462649256099;-3.024483909022929;2.44685437739309;-0.33543768752829595;0.0;2248.2118885046416;300.14368129801016
user35;train;session_1909471574.csv;13701;13728;28;1;1205.499969094736;4.3840000000000146;6;0.37312315808151075;274.97718273146256;-2.7407992050145586;2.949197052073871;0.4259270228213691;0.0;1383.7585904883929;399.7590045469553
user35;train;session_1909471574.csv;13729;13737;9;0;379.9731991064331;15.396999999999935;2;0.9343764954142579;0.24678391836489885;-2.937574673997245;2.2655346029916;-1.219694554337361;0.3797660641045068;1279.42487079156;330.95425760461745
user35;train;session_1909471574.csv;13738;13748;11;1;270.3960439507237;1.1700000000000728;1;0.9110460820875022;231.10772987239906;-3.0810606338076862;3.141592653589793;-0.829582398026421;22.04869318513319;762.7590473472648;245.45438060575754
user35;train;session_1909471574.csv;13749;13757;9;1;176.47032361544535;4.2280000000000655;3;0.9373852354602895;41.73848713704887;-2.1815222911841055;0.0;-0.8643239193536982;0.0;553.2937712314382;174.12795713177263
user35;train;session_1909471574.csv;13758;13772;15;1;220.74372657550944;2.449000000000524;0;0.887953677582665;90.13627054939249;0.0;3.141592653589793;1.772287105362873;1.0341261633913426;699.2366610049203;144.9151422372704
user35;train;session_1909471574.csv;13773;13820;48;0;3634.1632854123427;10.092999999999847;5;0.044384621237837256;3.6006769894108763;-3.067653615931853;3.141592653589793;-0.04025547192099218;0.3815337657382541;3507.3646890515506;640.1391363224363
user35;train;session_1909471574.csv;13821;13835;15;1;649.0881522816914;1.731999999999971;0;0.7695545773344983;374.76221263377727;-0.6747409422235526;2.976443976175166;1.289465960527194;4.273504273497363;1371.2450929632603;415.61575198610944
user35;train;session_1909471574.csv;13836;13888;53;0;3559.0847582465517;10.670999999999367;3;0.09487383896355381;3.3352870005123822;-3.088072385130478;3.1366665850613704;0.5346724438684847;0.6085256292481827;2932.940140392091;596.7300823174197
user35;train;session_1909471574.csv;13889;13941;53;0;1787.4643154326031;10.092999999999847;4;0.21499621451881062;1.770994070576271;-3.064820762320015;3.141592653589793;0.1184694671801144;2.1908245228046392;2160.8766967808233;294.21090050145244
user35;train;session_1909471574.csv;13942;13971;30;1;1062.561214451653;3.4010000000007494;6;0.48472820980580883;312.42611421682415;-3.0860941483440762;2.9669204545815537;-0.2963670410432807;4.111085937130482;3303.3893371240993;378.6847560482501
user35;train;session_1909471574.csv;13972;13986;15;0;500.25365864805457;3.65099999999984;1;0.6869069312702143;137.01825764121514;-2.761086276477428;3.028157661782577;0.8635583298612171;1.0341261633923151;891.2074911112511;281.994807801126
user35;train;session_1909471574.csv;13987;14005;19;1;598.7794467615249;1.88799999999992;5;0.5538497288349575;317.15013069997366;-3.1031500635686053;3.141592653589793;0.05334669945821288;5.813953488386604;2686.9929256160904;343.6030954319173
user35;train;session_1909471574.csv;14006;14069;64;1;1738.0351430660717;8.471000000000458;1;0.05906088309764727;205.1747306181062;-3.0750244898139694;3.141592653589793;0.26580216156292813;3.378378378375223;1292.569064546465;278.27670281408274
user35;train;session_1909471574.csv;14070;14084;15;0;508.4244543096434;1.5599999999994907;3;0.36085861317852097;325.9131117370573;-1.9513027039072615;1.5707963267948966;-0.4572702448742843;5.347593582890614;913.2012578411828;285.5850301673916
user35;train;session_1909471574.csv;14085;14089;5;3;131.92656251003626;0.3900000000003274;7;0.9899342426100189;338.2732372049372;1.9513027039072615;2.5535900500422257;1.322594759009031;501.9111694144021;560.0571399419885;265.49207733909765
user35;train;session_1909471574.csv;14090;14095;6;0;376.39749275400857;0.7960000000002765;3;0.9305964706628077;472.86117180135403;-1.5042281630190728;1.695151321341658;-0.33528079334249283;50.617159523059264;1497.4095972867779;408.3133035141947
user35;train;session_1909471574.csv;14096;14104;9;0;74.0402953278241;1.8720000000002983;1;0.4680619755618872;39.55143981186554;-1.5707963267948966;2.761086276477428;0.45645350714147187;1.4903129657221876;309.2434436966119;45.75050285945686
user35;train;session_1909471574.csv;14105;14117;13;1;241.03768695269034;1.1550000000006548;1;0.9114559894756763;208.69063805415902;-2.8674252024701343;3.017237659043032;-0.16619613053162635;24.918597841178943;621.2845120469082;190.5133442340555
user35;train;session_1909471574.csv;14118;14129;12;0;123.00628898300815;10.140000000000327;7;0.9186522163562678;0.12130797730079308;0.0;3.141592653589793;1.8834029135821042;0.23479690068091022;328.78813559878057;62.00965806562385
user35;train;session_1909471574.csv;14133;14208;76;0;4080.558404734169;9.265999999999622;0;0.15798299167771843;440.3797112814953;-3.131388926095839;3.141592653589793;0.66013220172525;1.8587360594795161;4583.351114391544;458.08051552785577
user35;train;session_1909471574.csv;14209;14226;18;3;200.1404854215555;4.2590000000000146;3;0.9507127693740679;46.99236567775412;-2.896613990462929;3.141592653589793;-0.9940600767906752;0.8547008547008016;733.084357837443;103.12438983922867
user35;train;session_1909471574.csv;14227;14269;43;0;1753.897381572852;26.55200000000059;4;0.3505567863985513;0.6605518912220598;-3.122364254490086;3.141592653589793;-0.5667708124291956;0.05564210994880721;1751.140405420977;410.9818960706886
user35;train;session_1909471574.csv;14270;14321;52;0;1091.9776608877048;10.094000000000051;0;0.35771092558550954;1.0818086594885075;-3.1031500635686053;3.141592653589793;0.4024694131040052;0.3173595683910031;763.4549072034619;201.71791374595495
user35;train;session_1909471574.csv;14322;14332;11;0;195.55412015588414;15.023000000000138;3;0.1588534627102482;0.1301698197136939;-1.559302580079866;2.356194490192345;0.9621953548647801;0.07202535292422925;696.0459754929987;160.89821777135853
user35;train;session_1909471574.csv;14333;14376;44;1;1953.714263065737;4.507999999999811;6;0.2636138879986257;433.38825711309204;-2.9829373914033916;3.141592653589793;0.36244313761229313;11.015113189680195;3713.6136968695123;471.7243164919766
user35;train;session_1909471574.csv;14377;14394;18;0;967.3914230710229;1.8870000000006257;3;0.5294249000465018;512.661061510706;-2.999695598985629;3.141592653589793;-0.8170867892648292;43.428748444704446;1158.1819396189894;441.1775362187706
user35;train;session_1909471574.csv;14395;14405;11;1;287.909696239955;0.7640000000001237;4;0.9828427689856256;376.84515214647695;-2.356194490192345;0.0;-0.6970083929425048;23.787957207431685;1058.391186202289;288.8417161014902
user35;train;session_1909471574.csv;14406;14416;11;1;414.47341553564354;0.967000000000553;0;0.4068029669941295;428.61780303558066;0.0;3.0444963426918195;1.3390842890777774;37.37789676184106;1646.0510105634255;406.8410456088551
user35;train;session_1909471574.csv;14417;14428;12;1;280.3363843659658;1.793999999999869;4;0.6604611453103694;156.26331347044942;-0.8547312970856569;3.141592653589793;0.7506665447153477;1.4577259475225153;936.4092144885242;233.32598125882024
user35;train;session_1909471574.csv;14429;14440;12;1;257.6501922942173;0.8580000000001746;0;0.6566625922160572;300.29159941044855;0.0;3.141592653589793;1.3996040649538657;10.638297872437592;854.7879281726131;253.4254414676194
user35;train;session_1909471574.csv;14441;14451;11;1;215.2861013429771;1.3109999999996944;4;0.9522665633617311;164.21518027690868;-1.1071487177940904;0.3217505543966422;-0.204260540371712;3.3591771077796237;828.9194400064576;195.6323546851928
user35;train;session_1909471574.csv;14452;14459;8;0;80.64616357617392;0.8739999999997963;7;0.8198914627453024;92.27249837092988;0.19739555984988075;2.976443976175166;1.1454205445598002;59.63765512964374;190.08632907091172;75.44562064809574
user35;train;session_1909471574.csv;14460;14471;12;1;769.0544848048531;1.668999999999869;6;0.8411511006735356;460.78758825938496;-1.4758446204521403;3.141592653589793;0.5960772077051792;0.0;4175.128461308155;585.189787493487
user35;train;session_1909471574.csv;14472;14499;28;0;626.871447674725;5.382000000000517;4;0.20977642572156388;116.47555698154308;-3.079173843593836;3.141592653589793;0.08033096162231464;2.242152466368152;814.397835636518;207.21511036925878
user35;train;session_1909471574.csv;14500;14521;22;0;547.4359804457241;1.63799999999992;1;0.8473711391698001;334.2100002721312;-2.976443976175166;3.141592653589793;-0.33164650183347355;7.092198581533568;1409.9816112566198;251.07809671822972
user35;train;session_1909471574.csv;14522;14532;11;1;104.68486246398163;0.8890000000001237;0;0.4715675125023451;117.75575080311256;-2.356194490192345;3.141592653589793;0.6953973680556534;6.966569272759136;394.9087487927772;105.16298829539704
user35;train;session_1909471574.csv;14533;14594;62;0;1380.6780358096175;11.076000000000022;4;0.1401461926533919;1.2465493281054667;-3.064820762320015;2.971473838173696;-0.14274432226019493;0.8779631255493326;1767.766952957928;231.5925917949392
user35;train;session_1909471574.csv;14595;14631;37;1;772.6052956229053;7.658999999999651;7;0.33450899038516274;100.87547925616144;-2.9546133836708823;3.141592653589793;0.9838274365122169;0.3023888720895264;1399.999999969441;241.31342782394364
user35;train;session_1909471574.csv;14632;14649;18;0;447.15683552459717;1.949999999999818;0;0.2260486005266062;229.31119770494303;-1.5707963267948966;3.112189365385788;0.6632939293587432;7.14285714288684;625.2682279387008;209.87834167710932
user35;train;session_1909471574.csv;14650;14672;23;0;2238.2200939056083;2.339999999999236;6;0.1545897033275092;956.5043136351876;-3.0145434581078923;3.141592653589793;0.5792540743368644;15.558889153254967;3624.0088300113175;938.520285599829
user35;train;session_1909471574.csv;14673;14693;21;1;1174.3673640976;2.199999999999818;5;0.008683857657285871;533.803347317135;-2.753822481714474;3.141592653589793;0.2698105234746961;4.5871559633059675;2797.4560235180547;619.7348353837532
user35;train;session_1909471574.csv;14694;14718;25;0;994.5841043612443;2.449000000000524;2;0.3162872945230392;406.1184582936021;-2.904743892642873;3.141592653589793;0.088980284953281;7.14285714288684;1969.4878138597392;349.37036308114875
user35;train;session_1909471574.csv;14719;14723;5;3;50.289721643826724;0.7169999999996435;3;0.9991977776590611;70.1390817905882;-1.5707963267948966;-1.455037109074086;-0.9193259525327757;14.81481481482413;397.1534095750134;102.99205609745938
user35;train;session_1909471574.csv;14724;14743;20;1;771.3717494550826;1.8559999999997672;3;0.41484739714961416;415.609778801282;-2.9733858817327072;2.698144317170055;-0.5218517883158587;6.410256410258503;1226.2386831120077;382.84686827002747
user35;train;session_1909471574.csv;14744;14752;9;0;518.9606697908765;0.9519999999993161;0;0.7947031695444463;545.1267539824048;-3.0068991417048436;3.096169374168216;0.8302549788543966;51.68113941218706;1963.2364912613982;456.6241904674254
user35;train;session_1909471574.csv;14753;14773;21;1;617.2053191663624;2.2619999999997162;6;0.46239793306071797;272.85823128489824;-2.976443976175166;3.141592653589793;0.45244677162585584;9.17431192657366;1181.7425459118333;298.02118664516945
user35;train;session_1909471574.csv;14774;14790;17;1;636.2244690073883;1.51299999999992;3;0.6085215486773106;420.5052670240727;-1.8658469961862731;1.5707963267948966;0.11614799566985554;8.0;1303.5596412985556;396.67009160097587
user35;train;session_1909471574.csv;14791;14797;7;1;418.99840460012257;0.7330000000001746;0;0.556216060336307;571.6212886767023;-0.09495170634275632;2.875340604438868;0.8070531045293261;135.22450711369152;2657.7809058386597;587.062657682823
user35;train;session_1909471574.csv;14798;14810;13;0;709.9462880974986;1.793999999999869;6;0.9007236356373317;395.7337168882667;-0.13255153229667402;2.7532739354173272;0.767445687397489;1.8867924528310953;2797.1798076061605;393.890461705582
user35;train;session_1909471574.csv;14811;14818;8;1;18.56062329783655;0.9510000000000218;5;0.8224043598930741;19.516954046094767;0.0;1.2490457723982544;0.2945243112740431;5.978791383677995;55.04587155990126;13.243933289595363
user35;train;session_1909471574.csv;14819;14853;35;0;1206.674100629676;3.1359999999995125;2;0.348557093151153;384.7812820886045;-3.113028995751033;2.866166549893758;-0.5114841564441615;10.101525445564107;1767.4031017510194;340.139633058134
user35;train;session_1909471574.csv;14854;14862;9;3;67.0;0.7020000000002256;6;1.0;95.44159544156477;1.5707963267948966;1.5707963267948966;1.2217304763960306;21.390374331562455;202.12765957435857;89.7178374553874
user35;train;session_1909471574.csv;14863;14877;15;1;399.1774264042415;1.4349999999994907;5;0.9489797609104139;278.17242258145166;-0.2099735128621634;2.0344439357957027;0.5339364173726799;6.410256410258503;1603.917622602237;291.9089504496256
user35;train;session_1909471574.csv;14878;14904;27;0;860.0472395243651;441.0150000000003;1;0.3270756978049045;0.019501541660133202;-2.6340402227647206;3.1243529823952634;-0.520361138520181;0.011466049028825654;1711.794380175376;273.55619063745013
user35;train;session_1909471574.csv;14905;14918;14;1;1847.0692457519697;1.38799999999992;7;0.3417200742232184;1330.7415315216688;0.0;3.141592653589793;0.6954649007686683;0.0;7373.419094937665;1208.9378556826975
user35;train;session_1909471574.csv;14919;14925;7;0;283.66262700861523;1.356999999999971;0;0.7693267159393594;209.03657111910192;-1.1659045405098132;3.141592653589793;1.0384525534739824;8.0;679.3397473336471;112.86579068977144
user35;train;session_1909471574.csv;14926;14938;13;1;286.7275008732199;1.498000000000502;3;0.8415606089593973;191.40687641730563;-1.9841267313342246;3.141592653589793;-0.3965866349590197;0.0;571.0226172308779;206.58412605426648
user35;train;session_1909471574.csv;14939;14958;20;1;499.5752939146099;6.287000000000262;3;0.39762857601860524;79.46163415215351;-3.027800646446085;3.141592653589793;0.07329887598358922;3.272933222336469;633.2933891928958;196.34135526708906
user35;train;session_1909471574.csv;14959;15003;45;0;1514.96708925793;10.139999999999418;7;0.08519128997553246;1.4940503838836459;-2.640924928715057;3.141592653589793;0.3535116085570454;0.4389815627744911;1647.6880873132552;301.9826914765557
user35;train;session_1909471574.csv;15004;15022;19;0;616.7856998424471;1.9030000000002474;7;0.49894704057323513;324.1122962913121;-2.6617521280714653;3.141592653589793;1.4378586007338665;43.08131845707603;1004.3294708194209;268.42851366565327
user35;train;session_1909471574.csv;15023;15027;5;1;1.0;1.7160000000003492;1;1.0;0.5827505827504641;0.0;3.141592653589793;0.6283185307179586;0.0;0.0;0.0
user35;train;session_1909471574.csv;15028;15038;11;0;774.407662045228;0.967000000000553;3;0.7747103925163698;800.8352244516909;-2.0344439357957027;3.141592653589793;-0.03601430832499949;13.000395217985737;3288.360591148484;492.7808442533448
user35;train;session_1909471574.csv;15039;15048;10;0;75.14482300479487;11.46599999999944;7;0.042082442059469614;0.06553708617198548;0.0;3.141592653589793;1.2469896839176586;0.5063291139240507;238.53211009091515;43.655125461460536
user35;train;session_1909471574.csv;15049;15067;19;1;561.090520142683;2.4960000000000946;4;0.1421444039120106;224.79588146741256;-3.0492633188581943;3.141592653589793;0.07935800770660593;3.378378378375223;1390.5381397908384;257.4406954919355
user35;train;session_1909471574.csv;15068;15110;43;0;2273.3639982248114;10.063000000000102;6;0.23371162078778568;2.2591314699640153;-3.0090411212931194;3.141592653589793;0.11616298525157673;3.162009866839588;2115.1114346764853;404.6165416773404
user35;train;session_1909471574.csv;15111;15127;17;1;55.73871686807045;3.9929999999994834;1;0.26911276116211874;13.959107655416393;-2.896613990462929;3.141592653589793;0.33759107952438583;0.0;90.35649359489997;17.169106333585855
user35;train;session_1909471574.csv;15128;15166;39;0;453.12718958703;14.103000000000065;2;0.2851071086585865;0.32129843975539096;-2.761086276477428;3.141592653589793;-0.04224889667602781;0.9899108477609923;412.98910397248983;96.91530711177252
user35;train;session_1909471574.csv;15167;15174;8;0;294.9980716541201;68.32800000000043;2;0.7902502012973025;0.043173819174294324;-2.472235239437249;2.388441372627599;-0.8023468668206863;0.32641333828637353;1064.5760240234397;330.14094592227985
user35;train;session_1909471574.csv;15175;15203;29;1;1135.4072054043643;3.431999999999789;0;0.1395578962226031;330.8296053043223;-1.5707963267948966;2.93998954493695;0.8136480400519273;0.0;2755.416994197197;388.91880481532706
user35;train;session_1909471574.csv;15204;15239;36;0;1730.3765939632801;10.140000000000327;4;0.08437469653100163;1.7064857928631403;-2.988943325194528;2.922923707715851;0.32883000511682486;1.1434150423986487;2916.754360586438;443.54128114656623
user35;train;session_1909471574.csv;15240;15272;33;1;933.4145898006802;6.5049999999992;4;0.06538656963965107;143.49186622610225;-3.107123552590285;3.141592653589793;0.8995704383087655;0.0;1573.33431292306;248.32043971542288
user35;train;session_1909471574.csv;15273;15307;35;0;891.9285323801352;10.030999999999949;1;0.08534128707915248;0.8891720988736315;-3.0309354324158977;3.141592653589793;-0.11065796599748808;1.3089005235599975;2014.0450717403112;199.9746824158091
user35;train;session_1909471574.csv;15309;15313;5;3;9.0;0.8109999999996944;1;1.0;11.097410604196536;3.141592653589793;3.141592653589793;1.8849555921538759;5.571030640662652;36.69724770629464;9.87883381666201
user35;train;session_1909471574.csv;15314;15329;16;0;337.678835553421;6.801000000000386;1;0.26371373644909674;49.65135061805644;-3.096169374168216;3.141592653589793;0.23911095122872691;0.2670940170940394;814.9404886247829;151.10169788568115
user35;train;session_1909471574.csv;15330;15335;6;3;17.601470508735446;0.8739999999997963;0;0.9922039859059295;20.13898227544571;2.843093722003614;3.141592653589793;2.0446452804621655;4.41501103752341;54.624379553199084;14.759847647680623
user35;train;session_1909471574.csv;15336;15354;19;0;601.9335943685203;9.015999999999622;1;0.1205453897465366;66.76282102579255;-2.833539872566017;3.141592653589793;-0.2916868573874355;0.5977233991433236;1196.8133199432018;274.753222278006
user35;train;session_1909471574.csv;15355;15361;7;3;22.4084889114037;0.9830000000001746;0;0.9199874301920038;22.796021273041426;1.892546881191539;3.141592653589793;2.030562690346264;9.708737864071498;65.96969000988257;27.145483804901048
user35;train;session_1909471574.csv;15362;15370;9;0;161.78527652172477;3.119999999999891;1;0.5378918733539506;51.85425529542642;-3.0419240010986313;2.819842099193151;-0.08059404935050911;8.43799236794227;193.5483870970922;40.249513833529036
